time_normal_1,temp_normal_1,time_normal_2,temp_normal_2,time_normal_3,temp_normal_3,time_clean_1,temp_clean_1,time_clean_2,temp_clean_2,time_clean_3,temp_clean_3,time_vas_1,temp_vas_1,time_vas_2,temp_vas_2,time_vas_3,temp_vas_3,time_nplc2,temp_nplc2,time_nplc3,temp_nplc3,time_nplc4,temp_nplc4,time_nplc5,temp_nplc5,time_nplc7,temp_nplc7,time_nplc10,temp_nplc10
46.101997,-108.809235,46.103997,-99.741608,46.100003,-101.021629,46.102006,-104.378456,46.102005,-103.87384,46.102002,-100.476135,46.102006,-192.634048,46.100003,-192.681473,46.104002,-192.619873,,,,,,,,,,,,
46.119998,-108.862076,46.121997,-99.770882,46.118016,-101.036583,46.119999,-104.424179,46.120002,-103.888733,46.119995,-100.508385,46.119992,-192.706619,46.117996,-192.664856,46.121993,-192.67984,,,,,,,,,,,,
46.137997,-108.932358,46.139997,-99.8414,46.136001,-101.069847,46.138001,-104.408279,46.137998,-103.980011,46.138005,-100.513908,46.137993,-192.678619,46.135998,-192.648651,46.139992,-192.662033,,,,,,,,,,,,
46.155998,-109.008392,46.157999,-99.826767,46.154004,-101.09494,46.155998,-104.460861,46.156003,-104.004662,46.156004,-100.572868,46.155997,-192.63446,46.154003,-192.636078,46.157995,-192.729309,,,,,,,,,,,,
46.173997,-109.033333,46.176001,-99.880028,46.172007,-101.134972,46.174001,-104.504654,46.174002,-104.063995,46.174,-100.60849,46.173994,-192.627563,46.17199,-192.6604,46.175999,-192.67012,,,,,,,,,,,,
46.19199,-109.110664,46.194002,-99.931877,46.190003,-101.172127,46.192001,-104.539391,46.192002,-104.072037,46.191995,-100.655418,46.191996,-192.644608,46.18999,-192.621094,46.193991,-192.666489,,,,,,,,,,,,
46.210001,-109.15731,46.212007,-99.92083,46.208009,-101.233162,46.21,-104.557007,46.209999,-104.15387,46.210002,-100.656395,46.209999,-192.643768,46.208005,-192.684311,46.212001,-192.65593,,,,,,,,,,,,
46.227992,-109.239922,46.230006,-99.98613,46.226004,-101.228821,46.228003,-104.605469,46.228007,-104.165588,46.228,-100.713211,46.227996,-192.699295,46.226001,-192.662415,46.230001,-192.702545,,,,,,,,,,,,
46.245993,-109.251663,46.248003,-100.035103,46.244001,-101.318611,46.246,-104.586128,46.245995,-104.236443,46.245997,-100.783051,46.24599,-192.679047,46.243991,-192.676208,46.247992,-192.693222,,,,,,,,,,,,
46.263996,-109.338043,46.266002,-100.088661,46.262005,-101.342758,46.263998,-104.667885,46.263997,-104.267715,46.263996,-100.792679,46.263998,-192.694443,46.261996,-192.690399,46.265997,-192.713486,,,,,,,,,,,,
46.28199,-109.395737,46.284004,-100.11293,46.280001,-101.383064,46.281999,-104.69603,46.282002,-104.301697,46.282,-100.844246,46.281998,-192.654327,46.279997,-192.663635,46.284003,-192.689987,,,,,,,,,,,,
46.299997,-109.443192,46.302006,-100.137657,46.298005,-101.426529,46.300003,-104.70092,46.3,-104.334686,46.299993,-100.845451,46.299995,-192.689178,46.297995,-192.68309,46.301999,-192.68309,,,,,,,,,,,,
46.317992,-109.498672,46.320001,-100.232567,46.316002,-101.472916,46.318001,-104.790062,46.318007,-104.363548,46.318002,-100.904716,46.317999,-192.616241,46.315994,-192.599625,46.319993,-192.68309,,,,,,,,,,,,
46.335992,-109.60215,46.338007,-100.222954,46.334006,-101.503349,46.335998,-104.804764,46.336006,-104.384071,46.335998,-100.944244,46.335998,-192.672134,46.334001,-192.644989,46.337999,-192.666489,,,,,,,,,,,,
46.353998,-109.637154,46.356001,-100.258049,46.351998,-101.576553,46.354001,-104.817001,46.354001,-104.383842,46.354004,-100.980888,46.353994,-192.618256,46.351997,-192.64418,46.355994,-192.664856,,,,,,,,,,,,
46.371992,-109.727936,46.374,-100.321739,46.370003,-101.579941,46.371997,-104.871635,46.371998,-104.454269,46.372003,-101.006683,46.371997,-192.642975,46.369997,-192.682281,46.373991,-192.632446,,,,,,,,,,,,
46.38999,-109.795219,46.392002,-100.364792,46.387999,-101.619827,46.389998,-104.917702,46.389999,-104.500252,46.389998,-101.044769,46.389999,-192.649872,46.387993,-192.625153,46.391991,-192.674576,,,,,,,,,,,,
46.407995,-109.878571,46.410006,-100.365265,46.406005,-101.678078,46.408,-104.931923,46.408,-104.521782,46.408003,-101.104813,46.407997,-192.65715,46.406003,-192.694443,46.409998,-192.752014,,,,,,,,,,,,
46.425997,-109.977455,46.427998,-100.416489,46.424005,-101.689453,46.425995,-104.961075,46.426,-104.548203,46.426,-101.149452,46.426,-192.636902,46.424,-192.673355,46.427995,-192.695663,,,,,,,,,,,,
46.443993,-110.045067,46.446001,-100.469162,46.441997,-101.755211,46.443998,-105.01403,46.444002,-104.597389,46.444002,-101.19529,46.443999,-192.686325,46.441999,-192.680679,46.445994,-192.667297,,,,,,,,,,,,
46.461991,-110.112457,46.464,-100.504768,46.460002,-101.784241,46.461999,-105.067482,46.462002,-104.611824,46.461998,-101.180328,46.462004,-192.622299,46.459994,-192.647842,46.463996,-192.619873,,,,,,,,,,,,
46.479991,-110.202438,46.482004,-100.516312,46.478002,-101.827782,46.480003,-105.09127,46.48,-104.658325,46.480002,-101.252228,46.479991,-192.640945,46.477996,-192.658371,46.481994,-192.67012,,,,,,,,,,,,
46.497995,-110.256073,46.500023,-100.599342,46.495998,-101.860924,46.497997,-105.109917,46.497999,-104.705826,46.498001,-101.268166,46.497993,-192.664444,46.495991,-192.647842,46.499995,-192.69162,,,,,,,,,,,,
46.515994,-110.342079,46.518014,-100.64724,46.513998,-101.903023,46.515996,-105.183243,46.516005,-104.742317,46.515997,-101.316185,46.515992,-192.667679,46.513995,-192.647842,46.518,-192.687958,,,,,,,,,,,,
46.533997,-110.413826,46.536001,-100.646042,46.532003,-101.930367,46.534006,-105.188393,46.534008,-104.797661,46.534005,-101.331879,46.533998,-192.660812,46.531994,-192.688354,46.535998,-192.689178,,,,,,,,,,,,
46.552005,-110.465263,46.554002,-100.681671,46.550003,-101.970543,46.552009,-105.244835,46.552001,-104.80426,46.551998,-101.394669,46.552007,-192.674988,46.55,-192.682281,46.553997,-192.724854,,,,,,,,,,,,
46.569997,-110.574448,46.572002,-100.734642,46.567997,-102.014366,46.57,-105.2873,46.570001,-104.858658,46.569999,-101.392967,46.569995,-192.642166,46.568001,-192.638931,46.571997,-192.709442,,,,,,,,,,,,
